Grasp Type,Approach,Hand Orientation,Shape,Shape Orientation,Changing Dimension,Average,Standard Deviation,Count,,Average,Standard Deviation,Count,
 3fingerpinch,top, opposite sides, cube,h,E,14.33,13.6,12,,10.449999999999999,8.9100000000000001,12
 3fingerpinch,top, around the sides, cylinder,e,H,20.0,13.23,8,,14.0,13.82,8
 3fingerpinch,top, around the sides, cylinder,e,W,9.8900000000000006,12.76,9,,10.779999999999999,10.52,9
 3fingerpinch,top, around the sides, cylinder,e,E,9.0,10.58,8,,12.0,11.27,8
 equidistant,top, 3 down the sides, cylinder,h,H,5.0,6.9299999999999997,12,,25.670000000000002,10.039999999999999,12
 equidistant,top, 3 down the sides, cylinder,h,W,3.1800000000000002,3.5600000000000001,11,,27.91,5.1399999999999997,11
 equidistant,top, 3 down the sides, cylinder,h,E,6.71,6.3600000000000003,14,,22.710000000000001,7.6699999999999999,14
 3fingerpinch,side, around the sides, cone,h,H,5.7999999999999998,9.5999999999999996,10,,20.199999999999999,10.85,10
 3fingerpinch,side, around the sides, cone,h,W,1.6699999999999999,2.21,12,,17.0,3.27,12
 3fingerpinch,side, around the sides, cone,h,E,6.71,11.08,14,,23.859999999999999,11.65,14
 2fingerpinch,top, 2 around the sides, cone,e,H,5.3099999999999996,5.0700000000000003,13,,25.0,7.6900000000000004,13
 2fingerpinch,top, 2 around the sides, cone,e,W,6.3300000000000001,9.9800000000000004,9,,26.600000000000001,5.9900000000000002,9
 2fingerpinch,top, 2 around the sides, cone,e,E,9.0,10.58,16,,20.5,10.57,16
 3fingerpinch,top, opposite sides, cylinder,w,H,13.31,13.539999999999999,13,,7.7699999999999996,9.3300000000000001,13
 3fingerpinch,top, opposite sides, cylinder,w,W,23.670000000000002,13.4,6,,9.0,12.220000000000001,6
 3fingerpinch,top, opposite sides, cylinder,w,E,12.199999999999999,14.4,10,,9.8000000000000007,9.0899999999999999,10
 2fingerpinch,top, 2 around the sides, cube,h,H,6.6500000000000004,8.1199999999999992,17,,20.0,10.91,17
 2fingerpinch,top, 2 around the sides, cube,h,W,8.5600000000000005,10.140000000000001,18,,18.41,8.7799999999999994,18
 2fingerpinch,top, 2 around the sides, cube,h,E,4.0800000000000001,5.0,13,,23.77,8.7899999999999991,13
 3fingerpinch,side, around the sides, cylinder,h,H,6.8700000000000001,7.9800000000000004,15,,31.399999999999999,4.3300000000000001,15
 3fingerpinch,side, around the sides, cylinder,h,W,4.2000000000000002,7.3300000000000001,10,,20.199999999999999,8.1600000000000001,10
 3fingerpinch,side, around the sides, cylinder,h,E,2.3300000000000001,2.98,12,,21.670000000000002,8.9199999999999999,12
 equidistant,side," 3 around the sides, palm on round", cone,h,H,9.0,5.3300000000000001,9,,24.109999999999999,5.9000000000000004,9
 equidistant,side," 3 around the sides, palm on round", cone,h,W,5.0,7.3799999999999999,10,,21.0,5.3700000000000001,10
 equidistant,side," 3 around the sides, palm on round", cone,h,E,6.7800000000000002,10.26,18,,27.350000000000001,9.8000000000000007,18
 2fingerpinch,top, end to end, cube,h,H,7.8600000000000003,9.9600000000000009,14,,26.850000000000001,10.48,14
 2fingerpinch,top, end to end, cube,h,W,3.6699999999999999,5.3300000000000001,9,,25.0,7.54,9
 2fingerpinch,top, end to end, cube,h,E,3.29,3.6099999999999999,7,,15.859999999999999,9.0,7
 3fingerpinch,top, around the sides, cone,e,H,12.199999999999999,13.949999999999999,10,,11.4,12.42,10
 3fingerpinch,top, around the sides, cone,e,W,13.44,14.17,9,,9.0,8.4299999999999997,9
 3fingerpinch,top, around the sides, cone,e,E,10.449999999999999,13.99,11,,10.6,9.9900000000000002,11
 2fingerpinch,side, around the sides, cone,h,H,10.19,9.4199999999999999,27,,27.960000000000001,8.1899999999999995,27
 2fingerpinch,side, around the sides, cone,h,W,4.0800000000000001,6.3099999999999996,26,,21.800000000000001,7.1600000000000001,26
 2fingerpinch,side, around the sides, cone,h,E,8.0800000000000001,10.25,26,,22.760000000000002,9.4700000000000006,26
 3fingerpinch,side, end to end, cone,e,H,4.0,3.8700000000000001,8,,27.0,10.390000000000001,8
 3fingerpinch,side, end to end, cone,e,W,4.4299999999999997,6.5700000000000003,14,,14.710000000000001,5.5999999999999996,14
 3fingerpinch,side, end to end, cone,e,E,9.0,12.390000000000001,10,,9.0,8.0,10
 2fingerpinch,side, end to end, cube,h,H,5.0,5.8600000000000003,28,,22.329999999999998,8.7100000000000009,28
 2fingerpinch,side, end to end, cube,h,W,2.6000000000000001,5.54,25,,18.920000000000002,6.1100000000000003,25
 2fingerpinch,side, end to end, cube,h,E,4.3799999999999999,7.7400000000000002,26,,23.719999999999999,8.3699999999999992,26
 equidistant,side," 3 around the sides, palm on round", cylinder,h,H,10.33,13.4,6,,14.33,8.8399999999999999,6
 equidistant,side," 3 around the sides, palm on round", cylinder,h,W,6.5,10.48,16,,16.0,10.15,16
 equidistant,side," 3 around the sides, palm on round", cylinder,h,E,14.0,14.93,8,,19.289999999999999,12.619999999999999,8
 2fingerpinch,side, end to end, cone,e,H,7.1500000000000004,6.4000000000000004,26,,25.0,6.79,26
 2fingerpinch,side, end to end, cone,e,W,5.9199999999999999,8.3200000000000003,26,,22.120000000000001,7.1100000000000003,26
 2fingerpinch,side, end to end, cone,e,E,5.29,6.5800000000000001,28,,29.149999999999999,6.6699999999999999,28
 3fingerpinch,top, around the sides, cube,h,H,21.359999999999999,9.2599999999999998,11,,23.219999999999999,12.94,11
 3fingerpinch,top, around the sides, cube,h,W,5.7999999999999998,9.5999999999999996,10,,11.4,9.5,10
 3fingerpinch,top, around the sides, cube,h,E,13.800000000000001,13.0,10,,13.0,11.449999999999999,10
 2fingerpinch,top, 2 around the sides, ellipse,h,H,8.1999999999999993,9.0899999999999999,10,,28.199999999999999,6.4000000000000004,10
 2fingerpinch,top, 2 around the sides, ellipse,h,W,7.2199999999999998,7.7999999999999998,18,,21.710000000000001,8.6999999999999993,18
 2fingerpinch,top, 2 around the sides, ellipse,h,E,7.2199999999999998,8.6600000000000001,18,,24.109999999999999,7.0,18
 hook,side, over the top, ellipse,h,H,10.6,11.76,5,,21.800000000000001,11.970000000000001,5
 hook,side, over the top, ellipse,h,W,3.0,3.46,4,,19.0,3.46,4
 hook,side, over the top, ellipse,h,E,3.6699999999999999,3.77,3,,33.0,0.0,3
 2fingerpinch,side, end to end, cylinder,w,H,5.3300000000000001,6.9199999999999999,24,,21.670000000000002,9.2100000000000009,24
 2fingerpinch,side, end to end, cylinder,w,W,3.29,5.1699999999999999,28,,18.920000000000002,7.5999999999999996,28
 2fingerpinch,side, end to end, cylinder,w,E,2.8500000000000001,5.1100000000000003,26,,21.920000000000002,10.19,26
 hook,side, around the sides, cone,h,H,5.0,4.0,4,,25.0,5.6600000000000001,4
 hook,side, around the sides, cone,h,W,2.6000000000000001,3.2000000000000002,5,,21.800000000000001,6.4000000000000004,5
 hook,side, around the sides, cone,h,E,8.1099999999999994,9.5700000000000003,9,,19.670000000000002,12.51,9
 equidistant,side," 2 pinch the sides, 1 on the top", cone,h,H,11.67,8.8399999999999999,12,,24.329999999999998,10.56,12
 equidistant,side," 2 pinch the sides, 1 on the top", cone,h,W,4.4299999999999997,3.96,7,,22.710000000000001,7.0499999999999998,7
 equidistant,side," 2 pinch the sides, 1 on the top", cone,h,E,3.3500000000000001,7.6500000000000004,17,,22.649999999999999,9.4100000000000001,17
 2fingerpinch,top, end to end, cylinder,h,H,3.29,3.6099999999999999,7,,22.710000000000001,11.880000000000001,7
 2fingerpinch,top, end to end, cylinder,h,W,4.4299999999999997,3.96,7,,20.43,3.96,7
 2fingerpinch,top, end to end, cylinder,h,E,7.29,6.8799999999999999,14,,23.289999999999999,8.0999999999999996,14
 hook,side, over the top, cylinder,e,H,1.0,0.0,3,,25.0,11.31,3
 hook,side, over the top, cylinder,e,W,1.0,0.0,2,,17.0,8.0,2
 hook,side, over the top, cylinder,e,E,12.199999999999999,10.85,5,,25.0,10.119999999999999,5
 equidistant,top, 3 around the sides, cube,h,H,2.8500000000000001,3.3700000000000001,13,,27.460000000000001,7.9299999999999997,13
 equidistant,top, 3 around the sides, cube,h,W,9.0,11.31,12,,20.559999999999999,8.5299999999999994,12
 equidistant,top, 3 around the sides, cube,h,E,7.0,10.390000000000001,12,,19.670000000000002,10.5,12
 hook,side, around the sides, cube,h,H,7.2199999999999998,9.8200000000000003,9,,19.670000000000002,12.51,9
 hook,side, around the sides, cube,h,W,1.0,0.0,3,,19.670000000000002,3.77,3
 hook,side, around the sides, cube,h,E,5.0,4.0,4,,23.0,6.6299999999999999,4
 equidistant,side," 3 around the sides, palm on flat", cone,e,H,15.18,12.279999999999999,22,,26.09,11.640000000000001,22
 equidistant,side," 3 around the sides, palm on flat", cone,e,W,9.3800000000000008,12.699999999999999,21,,19.670000000000002,10.859999999999999,21
 equidistant,side," 3 around the sides, palm on flat", cone,e,E,10.09,12.83,22,,19.550000000000001,11.91,22
 equidistant,side," 2 pinch the sides, 1 on the top", cylinder,h,H,5.5700000000000003,3.96,7,,21.57,7.2300000000000004,7
 equidistant,side," 2 pinch the sides, 1 on the top", cylinder,h,W,1.9399999999999999,3.7599999999999998,17,,19.350000000000001,5.9900000000000002,17
 equidistant,side," 2 pinch the sides, 1 on the top", cylinder,h,E,5.6699999999999999,10.56,12,,22.600000000000001,10.76,12
 3fingerpinch,top, opposite sides, cylinder,h,H,21.440000000000001,13.66,9,,9.0,10.67,9
 3fingerpinch,top, opposite sides, cylinder,h,W,13.359999999999999,12.93,11,,8.2699999999999996,6.3399999999999999,11
 3fingerpinch,top, opposite sides, cylinder,h,E,6.8200000000000003,9.0800000000000001,11,,8.2699999999999996,6.3399999999999999,11
 hook,side, over the top, cylinder,h,H,1.0,0.0,3,,14.33,13.6,3
 hook,side, over the top, cylinder,h,W,13.800000000000001,13.0,5,,23.0,13.109999999999999,5
 hook,side, over the top, cylinder,h,E,9.0,0.0,4,,27.0,6.6299999999999999,4
 equidistant,top," 2 around the sides, 1 on the base", cone,e,H,7.7699999999999996,9.5899999999999999,26,,19.149999999999999,9.8100000000000005,26
 equidistant,top," 2 around the sides, 1 on the base", cone,e,W,7.3300000000000001,8.6300000000000008,24,,21.670000000000002,7.9699999999999998,24
 equidistant,top," 2 around the sides, 1 on the base", cone,e,E,9.6199999999999992,7.9800000000000004,26,,23.079999999999998,9.1300000000000008,26
 equidistant,side," 3 around the sides, palm on flat", cylinder,e,H,8.7300000000000004,7.8600000000000003,30,,23.670000000000002,8.7799999999999994,30
 equidistant,side," 3 around the sides, palm on flat", cylinder,e,W,4.0800000000000001,5.0,26,,22.120000000000001,6.3499999999999996,26
 equidistant,side," 3 around the sides, palm on flat", cylinder,e,E,3.2400000000000002,5.3200000000000003,25,,24.039999999999999,7.6100000000000003,25
 2fingerpinch,side, around the sides, ellipse,h,H,7.1500000000000004,6.0,26,,26.23,6.9100000000000001,26
 2fingerpinch,side, around the sides, ellipse,h,W,6.6299999999999999,8.0899999999999999,27,,21.309999999999999,7.0999999999999996,27
 2fingerpinch,side, around the sides, ellipse,h,E,4.4299999999999997,6.21,28,,24.109999999999999,7.3300000000000001,28
 3fingerpinch,top, opposite sides, cone,h,H,20.559999999999999,14.17,9,,7.0,10.390000000000001,9
 3fingerpinch,top, opposite sides, cone,h,W,3.6699999999999999,3.77,9,,9.8900000000000006,7.9500000000000002,9
 3fingerpinch,top, opposite sides, cone,h,E,8.1099999999999994,13.300000000000001,9,,12.56,13.119999999999999,9
 hook,side, around the sides, cylinder,e,H,9.0,6.5300000000000002,3,,25.0,6.5300000000000002,3
 hook,side, around the sides, cylinder,e,W,3.0,3.46,4,,17.0,5.6600000000000001,4
 hook,side, around the sides, cylinder,e,E,2.6000000000000001,3.2000000000000002,5,,31.399999999999999,3.2000000000000002,5
 2fingerpinch,top, end to end, cylinder,w,H,3.29,3.6099999999999999,7,,21.57,7.2300000000000004,7
 2fingerpinch,top, end to end, cylinder,w,W,2.1400000000000001,2.7999999999999998,7,,17.0,9.5600000000000005,7
 2fingerpinch,top, end to end, cylinder,w,E,4.4299999999999997,3.96,7,,18.140000000000001,7.9199999999999999,7
 equidistant,side," 3 around the sides, palm on round", ellipse,h,H,7.2199999999999998,7.3300000000000001,18,,22.329999999999998,8.0,18
 equidistant,side," 3 around the sides, palm on round", ellipse,h,W,2.0,2.6499999999999999,8,,19.0,5.29,8
 equidistant,side," 3 around the sides, palm on round", ellipse,h,E,5.0,9.6300000000000008,10,,28.199999999999999,8.1600000000000001,10
 equidistant,top," 2 around the sides, 1 on the base", cylinder,e,H,4.8399999999999999,4.5899999999999999,25,,22.120000000000001,9.3000000000000007,25
 equidistant,top," 2 around the sides, 1 on the base", cylinder,e,W,5.8600000000000003,6.8700000000000001,28,,21.739999999999998,7.3099999999999996,28
 equidistant,top," 2 around the sides, 1 on the base", cylinder,e,E,7.8099999999999996,9.1600000000000001,27,,18.850000000000001,7.7800000000000002,27
 3fingerpinch,side, end to end, cylinder,w,H,7.8600000000000003,8.4800000000000004,14,,25.0,10.029999999999999,14
 3fingerpinch,side, end to end, cylinder,w,W,14.710000000000001,12.619999999999999,7,,12.43,11.99,7
 3fingerpinch,side, end to end, cylinder,w,E,7.2199999999999998,9.8200000000000003,9,,25.890000000000001,10.960000000000001,9
 equidistant,side," 3 around the sides, palm on flat", cube,h,H,15.0,13.59,20,,21.0,13.02,20
 equidistant,side," 3 around the sides, palm on flat", cube,h,W,12.43,13.199999999999999,21,,17.0,11.029999999999999,21
 equidistant,side," 3 around the sides, palm on flat", cube,h,E,9.0,12.83,21,,17.0,12.34,21
