Grasp Type,Approach,Hand Orientation,Shape,Shape Orientation,Changing Dimension,Average,Min Interval,Max Interval,Count,,Average,Min Interval,Max Interval,Count,
 equidistant,side," 3 around the sides, palm on flat", cylinder,e,H,9.0,8.6000000000000014,9.0,30,,24.600000000000001,24.600000000000001,26.600000000000001,30
 equidistant,side," 3 around the sides, palm on flat", cylinder,e,W,1.0,1.0,1.0,26,,21.400000000000002,21.400000000000002,21.400000000000002,26
 equidistant,side," 3 around the sides, palm on flat", cylinder,e,E,1.0,1.0,1.0,25,,22.600000000000001,22.600000000000001,22.600000000000001,25
 3fingerpinch,side, around the sides, cylinder,h,H,5.8000000000000007,5.8000000000000007,5.8000000000000007,15,,33.0,33.0,33.0,15
 3fingerpinch,side, around the sides, cylinder,h,W,1.0,1.0,1.0,10,,20.600000000000001,20.600000000000001,23.0,10
 3fingerpinch,side, around the sides, cylinder,h,E,1.0,1.0,1.0,12,,21.0,20.600000000000001,21.0,12
 3fingerpinch,top, opposite sides, cone,h,H,1.0,1.0,6.2000000000000002,4,,11.800000000000001,11.800000000000001,11.800000000000001,4
 3fingerpinch,top, opposite sides, cone,h,W,1.0,1.0,1.0,9,,11.4,11.4,11.800000000000001,9
 3fingerpinch,top, opposite sides, cone,h,E,1.0,1.0,1.0,7,,11.0,11.0,11.0,7
 hook,side, around the sides, cylinder,e,H,7.0,7.0,7.0,3,,28.600000000000001,28.600000000000001,28.600000000000001,3
 hook,side, around the sides, cylinder,e,W,3.0,3.0,3.4000000000000004,4,,17.800000000000001,17.800000000000001,20.600000000000001,4
 hook,side, around the sides, cylinder,e,E,1.0,1.0,1.0,5,,33.0,33.0,33.0,5
 2fingerpinch,top, end to end, cylinder,w,H,2.2000000000000002,2.2000000000000002,2.2000000000000002,7,,21.0,21.0,21.0,7
 2fingerpinch,top, end to end, cylinder,w,W,1.0,1.0,1.0,7,,16.600000000000001,16.600000000000001,19.400000000000002,7
 2fingerpinch,top, end to end, cylinder,w,E,5.0,5.0,5.0,7,,13.4,13.4,13.4,7
 equidistant,side," 3 around the sides, palm on round", ellipse,h,H,5.8000000000000007,5.8000000000000007,5.8000000000000007,17,,21.0,21.0,23.800000000000001,17
 equidistant,side," 3 around the sides, palm on round", ellipse,h,W,1.0,1.0,1.3999999999999999,8,,17.0,17.0,18.199999999999999,8
 equidistant,side," 3 around the sides, palm on round", ellipse,h,E,1.0,1.0,1.0,10,,33.0,33.0,33.0,10
 equidistant,top," 2 around the sides, 1 on the base", cylinder,e,H,5.0,5.0,5.0,25,,21.0,21.0,21.0,25
 equidistant,top," 2 around the sides, 1 on the base", cylinder,e,W,5.0,4.5999999999999996,5.0,28,,19.800000000000001,19.800000000000001,19.800000000000001,28
 equidistant,top," 2 around the sides, 1 on the base", cylinder,e,E,5.0,5.0,5.0,26,,19.800000000000001,19.400000000000002,19.800000000000001,26
 3fingerpinch,side, end to end, cylinder,w,H,7.0,7.0,7.0,13,,33.0,28.600000000000001,33.0,13
 3fingerpinch,side, end to end, cylinder,w,W,7.8000000000000007,7.8000000000000007,7.8000000000000007,5,,21.0,21.0,21.800000000000001,5
 3fingerpinch,side, end to end, cylinder,w,E,3.0,3.0,4.2000000000000002,8,,33.0,33.0,33.0,8
 equidistant,side," 3 around the sides, palm on flat", cube,h,H,5.0,5.0,5.0,15,,31.800000000000001,31.800000000000001,31.800000000000001,15
 equidistant,side," 3 around the sides, palm on flat", cube,h,W,1.8,1.8,3.0,16,,17.0,17.0,17.0,16
 equidistant,side," 3 around the sides, palm on flat", cube,h,E,1.0,1.0,1.0,17,,21.0,21.0,21.0,17
