cylinder_17_17_17_h_3fingerpinch_top_up
Question 0,14.737310313919076,15.720883868437692,13.495181941045157,15.107307597882501,14.941942217988377,14.001494013837211,15.477304881845924,14.163000567539063,14.507806086629266,14.096669382703242,15.112274983782649,13.027021260541279,14.466666666666667,14.333333333333334,13.533333333333333,14.83666395063009,13.55439168288402,14.039645406125388,13.456028451487409,14.503666099127608,12.5588605800374,13.826025735450834,13.724724448678293,13.065172652829455,14.196023019414257,12.945782798228979,13.571484725621509
Question 1,13.183270950277224,13.334580994455489,16.0,13.133333333333333,14.333333333333334,16.0,13.08339571638944,15.332085672211178,16.0,13.183270950277224,13.334580994455489,17.0,13.133333333333333,14.333333333333334,17.0,13.08339571638944,15.332085672211178,17.0,13.183270950277224,13.334580994455489,18.0,13.133333333333333,14.333333333333334,18.0,13.08339571638944,15.332085672211178,18.0
Question 2,14.332573213221707,16.0,11.427421108345586,14.1,16.0,12.4,13.867426786778291,16.0,13.372578891654415,14.332573213221707,17.0,11.427421108345586,14.1,17.0,12.4,13.867426786778291,17.0,13.372578891654415,14.332573213221707,18.0,11.427421108345586,14.1,18.0,12.4,13.867426786778291,18.0,13.372578891654415
Question 3,15.427520354928566,13.347734773679845,13.347734773679845,14.85017008573894,13.925085042869471,13.925085042869471,14.272819816549315,14.502435312059095,14.502435312059095,16.24401693585629,13.755983064143708,13.755983064143708,15.666666666666664,14.333333333333334,14.333333333333334,15.089316397477038,14.910683602522958,14.910683602522958,17.060513516784017,14.164231354607571,14.164231354607571,16.483163247594391,14.741581623797197,14.741581623797197,15.905812978404764,15.318931892986821,15.318931892986821
Question 4,16.0,14.989512048258121,10.112061144503162,16.0,14.333333333333334,10.866666666666667,16.0,13.677154618408547,11.621272188830172,17.0,14.989512048258121,10.112061144503162,17.0,14.333333333333334,10.866666666666667,17.0,13.677154618408547,11.621272188830172,18.0,14.989512048258121,10.112061144503162,18.0,14.333333333333334,10.866666666666667,18.0,13.677154618408547,11.621272188830172
cylinder_17_17_17_h_3fingerpinch_top_up
Question 0,13.004078781525443,13.990408969058617,11.715765528723781,12.145203279657668,14.269543507165643,12.145203279657668,11.286327777789895,14.54867804527267,12.574641030591556,12.525542168534441,13.254198795226307,11.237228915732778,11.666666666666666,13.533333333333333,11.666666666666666,10.807791164798893,13.81246787144036,12.096104417600554,12.047005555543439,12.517988621393997,10.758692302741776,11.188130053675664,12.797123159501023,11.188130053675664,10.329254551807891,13.07625769760805,11.617567804609552
Question 1,13.289597527985325,13.240828991439782,16.0,12.333333333333334,13.533333333333333,16.0,11.377069138681343,13.825837675226882,16.0,13.289597527985325,13.240828991439782,17.0,12.333333333333334,13.533333333333333,17.0,11.377069138681343,13.825837675226882,17.0,13.289597527985325,13.240828991439782,18.0,12.333333333333334,13.533333333333333,18.0,11.377069138681343,13.825837675226882,18.0
Question 2,13.238152035534329,16.0,11.240869630336787,12.333333333333334,16.0,11.666666666666666,11.428514631132341,16.0,12.092463702996547,13.238152035534329,17.0,11.240869630336787,12.333333333333334,17.0,11.666666666666666,11.428514631132341,17.0,12.092463702996547,13.238152035534329,18.0,11.240869630336787,12.333333333333334,18.0,11.666666666666666,11.428514631132341,18.0,12.092463702996547
Question 3,16.767969426431002,14.511105823523602,11.180555333924961,16.691975967666409,13.720773852371844,11.788503004041699,16.615982508901816,12.930441881220084,12.396450674158435,17.742660125431261,14.323665304485091,11.058718996549928,17.666666666666668,13.533333333333333,11.666666666666666,17.590673207902075,12.743001362181573,12.274614336783403,18.717350824431517,14.136224785446579,10.936882659174897,18.641357365666924,13.345892814294821,11.544830329291635,18.565363906902331,12.555560843143061,12.152777999408372
cylinder_17_17_17_h_3fingerpinch_top_up
Question 0,13.060513516784019,11.835768645392429,11.835768645392429,12.244016935856292,12.244016935856292,12.244016935856292,11.427520354928566,12.652265226320155,12.652265226320155,12.483163247594392,11.258418376202803,11.258418376202803,11.666666666666666,11.666666666666666,11.666666666666666,10.85017008573894,12.074914957130529,12.074914957130529,11.905812978404766,10.681068107013177,10.681068107013177,11.08931639747704,11.08931639747704,11.08931639747704,10.272819816549314,11.497564687940903,11.497564687940903
Question 1,13.238152035534329,11.240869630336787,16.0,12.333333333333334,11.666666666666666,16.0,11.428514631132341,12.092463702996547,16.0,13.238152035534329,11.240869630336787,17.0,12.333333333333334,11.666666666666666,17.0,11.428514631132341,12.092463702996547,17.0,13.238152035534329,11.240869630336787,18.0,12.333333333333334,11.666666666666666,18.0,11.428514631132341,12.092463702996547,18.0
Question 2,13.238152035534329,16.0,11.240869630336787,12.333333333333334,16.0,11.666666666666666,11.428514631132341,16.0,12.092463702996547,13.238152035534329,17.0,11.240869630336787,12.333333333333334,17.0,11.666666666666666,11.428514631132341,17.0,12.092463702996547,13.238152035534329,18.0,11.240869630336787,12.333333333333334,18.0,11.666666666666666,11.428514631132341,18.0,12.092463702996547
Question 3,16.737749296050602,12.682791073143514,11.34324169989724,16.681934738832005,11.789758157645998,11.789758157645998,16.626120181613413,10.896725242148483,12.236274615394755,17.722481223885264,12.559699582164182,11.220150208917907,17.666666666666668,11.666666666666666,11.666666666666666,17.610852109448075,10.77363375116915,12.113183124415423,18.707213151719927,12.43660809118485,11.097058717938575,18.65139859450133,11.543575175687334,11.543575175687334,18.595584037282737,10.650542260189818,11.990091633436091
